,id,title,uri,tempo,time_sig,key_of,open_key,danceability,acousticness,artist.id,artist.name,artist.uri,artist.genres,artist.from,artist.mbid,album.title,album.uri,album.year,Nartist,Ntitle
77,gpwNyD,One Point Perspective,https://getsongbpm.com/song/one-point-perspective/gpwNyD,77.0,4/4,G♯,9d,72.0,6.0,PZmz6,Arctic Monkeys,https://getsongbpm.com/artist/arctic-monkeys/PZmz6,['rock'],GB,ada7a83c-e3e1-40f1-93f9-3e73dbc9298a,Tranquility Base Hotel + Casino,https://getsongbpm.com/album/tranquility-base-hotel-plus-casino/zEBPq,2018.0,Arctic Monkeys,One Point Perspective
78,,,,,,,,,,,,,,,,,,,Arctic Monkeys,Perfect Sense
79,PZy1Qn,Pretty Visitors,https://getsongbpm.com/song/pretty-visitors/PZy1Qn,83.0,4/4,F♯m,4m,25.0,7.0,PZmz6,Arctic Monkeys,https://getsongbpm.com/artist/arctic-monkeys/PZmz6,['rock'],GB,ada7a83c-e3e1-40f1-93f9-3e73dbc9298a,Humbug,https://getsongbpm.com/album/humbug/nYL2l,2009.0,Arctic Monkeys,Pretty Visitors
80,zvPyAZ,R U Mine?,https://getsongbpm.com/song/r-u-minequestion/zvPyAZ,96.0,4/4,Fm,9m,29.0,1.0,PZmz6,Arctic Monkeys,https://getsongbpm.com/artist/arctic-monkeys/PZmz6,['rock'],GB,ada7a83c-e3e1-40f1-93f9-3e73dbc9298a,AM,https://getsongbpm.com/album/am/JXDnK,2013.0,Arctic Monkeys,R U Mine?
81,,,,,,,,,,,,,,,,,,,Arctic Monkeys,Sculptures of Anything Goes
82,L76wGX,Snap Out of It,https://getsongbpm.com/song/snap-out-of-it/L76wGX,130.0,4/4,Fm,9m,73.0,25.0,PZmz6,Arctic Monkeys,https://getsongbpm.com/artist/arctic-monkeys/PZmz6,['rock'],GB,ada7a83c-e3e1-40f1-93f9-3e73dbc9298a,AM,https://getsongbpm.com/album/am/JXDnK,2013.0,Arctic Monkeys,Snap Out of It
83,08WPM3,Star Treatment,https://getsongbpm.com/song/star-treatment/08WPM3,120.0,4/4,Gm,11m,59.0,25.0,PZmz6,Arctic Monkeys,https://getsongbpm.com/artist/arctic-monkeys/PZmz6,['rock'],GB,ada7a83c-e3e1-40f1-93f9-3e73dbc9298a,Tranquility Base Hotel + Casino,https://getsongbpm.com/album/tranquility-base-hotel-plus-casino/zEBPq,2018.0,Arctic Monkeys,Star Treatment
84,BLZYBo,Suck It and See,https://getsongbpm.com/song/suck-it-and-see/BLZYBo,128.0,4/4,E,5d,34.0,1.0,PZmz6,Arctic Monkeys,https://getsongbpm.com/artist/arctic-monkeys/PZmz6,['rock'],GB,ada7a83c-e3e1-40f1-93f9-3e73dbc9298a,Suck It and See,https://getsongbpm.com/album/suck-it-and-see/BQEEn,2011.0,Arctic Monkeys,Suck It and See
85,2kQ4QN,Teddy Picker,https://getsongbpm.com/song/teddy-picker/2kQ4QN,150.0,4/4,A,4d,64.0,1.0,PZmz6,Arctic Monkeys,https://getsongbpm.com/artist/arctic-monkeys/PZmz6,['rock'],GB,ada7a83c-e3e1-40f1-93f9-3e73dbc9298a,Favourite Worst Nightmare,https://getsongbpm.com/album/favourite-worst-nightmare/R1jXz,2007.0,Arctic Monkeys,Teddy Picker
86,r2LnpW,The Ultracheese,https://getsongbpm.com/song/the-ultracheese/r2LnpW,131.0,3/4,A,4d,48.0,63.0,PZmz6,Arctic Monkeys,https://getsongbpm.com/artist/arctic-monkeys/PZmz6,['rock'],GB,ada7a83c-e3e1-40f1-93f9-3e73dbc9298a,Tranquility Base Hotel + Casino,https://getsongbpm.com/album/tranquility-base-hotel-plus-casino/zEBPq,2018.0,Arctic Monkeys,The Ultracheese
87,gL3YNY,The View From the Afternoon,https://getsongbpm.com/song/the-view-from-the-afternoon/gL3YNY,144.0,4/4,Am,1m,39.0,1.0,PZmz6,Arctic Monkeys,https://getsongbpm.com/artist/arctic-monkeys/PZmz6,['rock'],GB,ada7a83c-e3e1-40f1-93f9-3e73dbc9298a,"Whatever People Say I Am, That's What I'm Not",https://getsongbpm.com/album/whatever-people-say-i-am-that-s-what-i-m-not/J8z6o,2006.0,Arctic Monkeys,The View From the Afternoon
88,,,,,,,,,,,,,,,,,,,Arctic Monkeys,Tranquility Base Hotel + Casino
89,K1XvGM,Why'd You Only Call Me When You're High?,https://getsongbpm.com/song/why-d-you-only-call-me-when-you-re-highquestion/K1XvGM,92.0,4/4,D,3d,70.0,5.0,PZmz6,Arctic Monkeys,https://getsongbpm.com/artist/arctic-monkeys/PZmz6,['rock'],GB,ada7a83c-e3e1-40f1-93f9-3e73dbc9298a,AM,https://getsongbpm.com/album/am/JXDnK,2013.0,Arctic Monkeys,Why'd You Only Call Me When You're High?
90,,,,,,,,,,,,,,,,,,,Avenged Sevenfold,(D)eath
91,,,,,,,,,,,,,,,,,,,Avenged Sevenfold,(O)rdinary
92,XDv7Xg,A Little Piece of Heaven,https://getsongbpm.com/song/a-little-piece-of-heaven/XDv7Xg,144.0,4/4,Dm,12m,49.0,3.0,kArr,Avenged Sevenfold,https://getsongbpm.com/artist/avenged-sevenfold/kArr,"['heavy metal', 'punk', 'rock']",US,24e1b53c-3085-4581-8472-0b0088d2508c,Avenged Sevenfold,https://getsongbpm.com/album/avenged-sevenfold/14oDZ,2007.0,Avenged Sevenfold,A Little Piece of Heaven
93,PNkMK4,Afterlife,https://getsongbpm.com/song/afterlife/PNkMK4,108.0,4/4,Dm,12m,49.0,1.0,kArr,Avenged Sevenfold,https://getsongbpm.com/artist/avenged-sevenfold/kArr,"['heavy metal', 'punk', 'rock']",US,24e1b53c-3085-4581-8472-0b0088d2508c,Avenged Sevenfold,https://getsongbpm.com/album/avenged-sevenfold/14oDZ,2007.0,Avenged Sevenfold,Afterlife
94,NkgEKv,Almost Easy,https://getsongbpm.com/song/almost-easy/NkgEKv,174.0,4/4,F♯,7d,38.0,1.0,kArr,Avenged Sevenfold,https://getsongbpm.com/artist/avenged-sevenfold/kArr,"['heavy metal', 'punk', 'rock']",US,24e1b53c-3085-4581-8472-0b0088d2508c,Avenged Sevenfold,https://getsongbpm.com/album/avenged-sevenfold/14oDZ,2007.0,Avenged Sevenfold,Almost Easy
95,QYN1Y,Bat Country,https://getsongbpm.com/song/bat-country/QYN1Y,123.0,4/4,C,1d,55.0,1.0,kArr,Avenged Sevenfold,https://getsongbpm.com/artist/avenged-sevenfold/kArr,"['heavy metal', 'punk', 'rock']",US,24e1b53c-3085-4581-8472-0b0088d2508c,City of Evil,https://getsongbpm.com/album/city-of-evil/YWV1M,2005.0,Avenged Sevenfold,Bat Country
96,NVExz,Beast and the Harlot,https://getsongbpm.com/song/beast-and-the-harlot/NVExz,152.0,4/4,Cm,10m,37.0,1.0,kArr,Avenged Sevenfold,https://getsongbpm.com/artist/avenged-sevenfold/kArr,"['heavy metal', 'punk', 'rock']",US,24e1b53c-3085-4581-8472-0b0088d2508c,City of Evil,https://getsongbpm.com/album/city-of-evil/YWV1M,2005.0,Avenged Sevenfold,Beast and the Harlot
97,P0M1n,Blinded in Chains,https://getsongbpm.com/song/blinded-in-chains/P0M1n,192.0,4/4,Dm,12m,25.0,1.0,kArr,Avenged Sevenfold,https://getsongbpm.com/artist/avenged-sevenfold/kArr,"['heavy metal', 'punk', 'rock']",US,24e1b53c-3085-4581-8472-0b0088d2508c,City of Evil,https://getsongbpm.com/album/city-of-evil/YWV1M,2005.0,Avenged Sevenfold,Blinded in Chains
98,GZkvqr,Buried Alive,https://getsongbpm.com/song/buried-alive/GZkvqr,138.0,4/4,Am,1m,61.0,1.0,kArr,Avenged Sevenfold,https://getsongbpm.com/artist/avenged-sevenfold/kArr,"['heavy metal', 'punk', 'rock']",US,24e1b53c-3085-4581-8472-0b0088d2508c,Nightmare,https://getsongbpm.com/album/nightmare/qMq60,2010.0,Avenged Sevenfold,Buried Alive
99,OWE7N,Burn It Down,https://getsongbpm.com/song/burn-it-down/OWE7N,175.0,4/4,Dm,12m,35.0,1.0,kArr,Avenged Sevenfold,https://getsongbpm.com/artist/avenged-sevenfold/kArr,"['heavy metal', 'punk', 'rock']",US,24e1b53c-3085-4581-8472-0b0088d2508c,City of Evil,https://getsongbpm.com/album/city-of-evil/YWV1M,2005.0,Avenged Sevenfold,Burn It Down
100,qL40R,Chapter Four,https://getsongbpm.com/song/chapter-four/qL40R,96.0,4/4,Dm,12m,48.0,1.0,kArr,Avenged Sevenfold,https://getsongbpm.com/artist/avenged-sevenfold/kArr,"['heavy metal', 'punk', 'rock']",US,24e1b53c-3085-4581-8472-0b0088d2508c,Waking the Fallen,https://getsongbpm.com/album/waking-the-fallen/v2A7g,2003.0,Avenged Sevenfold,Chapter Four
101,,,,,,,,,,,,,,,,,,,Avenged Sevenfold,Cosmic
102,YEwQY2,Dear God,https://getsongbpm.com/song/dear-god/YEwQY2,138.0,4/4,F,12d,48.0,1.0,kArr,Avenged Sevenfold,https://getsongbpm.com/artist/avenged-sevenfold/kArr,"['heavy metal', 'punk', 'rock']",US,24e1b53c-3085-4581-8472-0b0088d2508c,Avenged Sevenfold,https://getsongbpm.com/album/avenged-sevenfold/14oDZ,2007.0,Avenged Sevenfold,Dear God
103,vL4Bg,Desecrate Through Reverence,https://getsongbpm.com/song/desecrate-through-reverence/vL4Bg,94.0,4/4,A,4d,46.0,1.0,kArr,Avenged Sevenfold,https://getsongbpm.com/artist/avenged-sevenfold/kArr,"['heavy metal', 'punk', 'rock']",US,24e1b53c-3085-4581-8472-0b0088d2508c,Waking the Fallen,https://getsongbpm.com/album/waking-the-fallen/v2A7g,2003.0,Avenged Sevenfold,Desecrate Through Reverence
104,O7vMBB,Fiction,https://getsongbpm.com/song/fiction/O7vMBB,120.0,4/4,C,1d,61.0,7.0,kArr,Avenged Sevenfold,https://getsongbpm.com/artist/avenged-sevenfold/kArr,"['heavy metal', 'punk', 'rock']",US,24e1b53c-3085-4581-8472-0b0088d2508c,Nightmare,https://getsongbpm.com/album/nightmare/qMq60,2010.0,Avenged Sevenfold,Fiction
105,rEwAW,Darkness Surrounding,https://getsongbpm.com/song/darkness-surrounding/rEwAW,99.0,4/4,Em,2m,34.0,1.0,kArr,Avenged Sevenfold,https://getsongbpm.com/artist/avenged-sevenfold/kArr,"['heavy metal', 'punk', 'rock']",US,24e1b53c-3085-4581-8472-0b0088d2508c,Sounding the Seventh Trumpet,https://getsongbpm.com/album/sounding-the-seventh-trumpet/wpRgg,2001.0,Avenged Sevenfold,G
106,,,,,,,,,,,,,,,,,,,Avenged Sevenfold,Game Over
107,QWlNK9,Gunslinger,https://getsongbpm.com/song/gunslinger/QWlNK9,162.0,4/4,Dm,12m,32.0,3.0,kArr,Avenged Sevenfold,https://getsongbpm.com/artist/avenged-sevenfold/kArr,"['heavy metal', 'punk', 'rock']",US,24e1b53c-3085-4581-8472-0b0088d2508c,Avenged Sevenfold,https://getsongbpm.com/album/avenged-sevenfold/14oDZ,2007.0,Avenged Sevenfold,Gunslinger
108,713BNy,Hail to the King,https://getsongbpm.com/song/hail-to-the-king/713BNy,118.0,4/4,D♯m,7m,59.0,1.0,kArr,Avenged Sevenfold,https://getsongbpm.com/artist/avenged-sevenfold/kArr,"['heavy metal', 'punk', 'rock']",US,24e1b53c-3085-4581-8472-0b0088d2508c,Hail to the King,https://getsongbpm.com/album/hail-to-the-king/gXLKr,2013.0,Avenged Sevenfold,Hail to the King
109,,,,,,,,,,,,,,,,,,,Avenged Sevenfold,Life Is But a Dream…
110,,,,,,,,,,,,,,,,,,,Avenged Sevenfold,Life Is but a Dream…
111,1gYrj,M.I.A.,https://getsongbpm.com/song/mpointipointapoint/1gYrj,164.0,4/4,Dm,12m,22.0,1.0,kArr,Avenged Sevenfold,https://getsongbpm.com/artist/avenged-sevenfold/kArr,"['heavy metal', 'punk', 'rock']",US,24e1b53c-3085-4581-8472-0b0088d2508c,City of Evil,https://getsongbpm.com/album/city-of-evil/YWV1M,2005.0,Avenged Sevenfold,M.I.A.
112,,,,,,,,,,,,,,,,,,,Avenged Sevenfold,Mattel
113,BgMN02,Nightmare,https://getsongbpm.com/song/nightmare/BgMN02,128.0,4/4,D,3d,56.0,1.0,kArr,Avenged Sevenfold,https://getsongbpm.com/artist/avenged-sevenfold/kArr,"['heavy metal', 'punk', 'rock']",US,24e1b53c-3085-4581-8472-0b0088d2508c,Nightmare,https://getsongbpm.com/album/nightmare/qMq60,2010.0,Avenged Sevenfold,Nightmare
114,,,,,,,,,,,,,,,,,,,Avenged Sevenfold,Nobody
115,rV4xk,Remenissions,https://getsongbpm.com/song/remenissions/rV4xk,89.0,4/4,G,2d,33.0,1.0,kArr,Avenged Sevenfold,https://getsongbpm.com/artist/avenged-sevenfold/kArr,"['heavy metal', 'punk', 'rock']",US,24e1b53c-3085-4581-8472-0b0088d2508c,Waking the Fallen,https://getsongbpm.com/album/waking-the-fallen/v2A7g,2003.0,Avenged Sevenfold,Remenissions
116,mq5WGr,Roman Sky,https://getsongbpm.com/song/roman-sky/mq5WGr,129.0,4/4,Dm,12m,46.0,14.0,kArr,Avenged Sevenfold,https://getsongbpm.com/artist/avenged-sevenfold/kArr,"['heavy metal', 'punk', 'rock']",US,24e1b53c-3085-4581-8472-0b0088d2508c,The Stage,https://getsongbpm.com/album/the-stage/VkOmz,2016.0,Avenged Sevenfold,Roman Sky
117,P1w7Dy,Save Me,https://getsongbpm.com/song/save-me/P1w7Dy,188.0,3/4,Am,1m,50.0,1.0,kArr,Avenged Sevenfold,https://getsongbpm.com/artist/avenged-sevenfold/kArr,"['heavy metal', 'punk', 'rock']",US,24e1b53c-3085-4581-8472-0b0088d2508c,Nightmare,https://getsongbpm.com/album/nightmare/qMq60,2010.0,Avenged Sevenfold,Save Me
118,xL4En,Second Heartbeat,https://getsongbpm.com/song/second-heartbeat/xL4En,184.0,4/4,Cm,10m,30.0,1.0,kArr,Avenged Sevenfold,https://getsongbpm.com/artist/avenged-sevenfold/kArr,"['heavy metal', 'punk', 'rock']",US,24e1b53c-3085-4581-8472-0b0088d2508c,Waking the Fallen,https://getsongbpm.com/album/waking-the-fallen/v2A7g,2003.0,Avenged Sevenfold,Second Heartbeat
119,V45m1,Seize the Day,https://getsongbpm.com/song/seize-the-day/V45m1,140.0,4/4,F,12d,40.0,2.0,kArr,Avenged Sevenfold,https://getsongbpm.com/artist/avenged-sevenfold/kArr,"['heavy metal', 'punk', 'rock']",US,24e1b53c-3085-4581-8472-0b0088d2508c,City of Evil,https://getsongbpm.com/album/city-of-evil/YWV1M,2005.0,Avenged Sevenfold,Seize the Day
120,6X8ALV,Shepherd of Fire,https://getsongbpm.com/song/shepherd-of-fire/6X8ALV,126.0,4/4,D,3d,58.0,1.0,kArr,Avenged Sevenfold,https://getsongbpm.com/artist/avenged-sevenfold/kArr,"['heavy metal', 'punk', 'rock']",US,24e1b53c-3085-4581-8472-0b0088d2508c,Hail to the King,https://getsongbpm.com/album/hail-to-the-king/gXLKr,2013.0,Avenged Sevenfold,Shepherd of Fire
121,KOo1xl,So Far Away,https://getsongbpm.com/song/so-far-away/KOo1xl,152.0,4/4,Em,2m,29.0,1.0,kArr,Avenged Sevenfold,https://getsongbpm.com/artist/avenged-sevenfold/kArr,"['heavy metal', 'punk', 'rock']",US,24e1b53c-3085-4581-8472-0b0088d2508c,Nightmare,https://getsongbpm.com/album/nightmare/qMq60,2010.0,Avenged Sevenfold,So Far Away
122,79RqOr,The Stage,https://getsongbpm.com/song/the-stage/79RqOr,134.0,4/4,Am,1m,46.0,1.0,kArr,Avenged Sevenfold,https://getsongbpm.com/artist/avenged-sevenfold/kArr,"['heavy metal', 'punk', 'rock']",US,24e1b53c-3085-4581-8472-0b0088d2508c,The Stage,https://getsongbpm.com/album/the-stage/VkOmz,2016.0,Avenged Sevenfold,The Stage
123,pR0ym,To End the Rapture,https://getsongbpm.com/song/to-end-the-rapture/pR0ym,119.0,4/4,G,2d,26.0,1.0,kArr,Avenged Sevenfold,https://getsongbpm.com/artist/avenged-sevenfold/kArr,"['heavy metal', 'punk', 'rock']",US,24e1b53c-3085-4581-8472-0b0088d2508c,Sounding the Seventh Trumpet,https://getsongbpm.com/album/sounding-the-seventh-trumpet/wpRgg,2001.0,Avenged Sevenfold,To End the Rapture
124,pL5pr,Unholy Confessions,https://getsongbpm.com/song/unholy-confessions/pL5pr,184.0,4/4,Dm,12m,45.0,1.0,kArr,Avenged Sevenfold,https://getsongbpm.com/artist/avenged-sevenfold/kArr,"['heavy metal', 'punk', 'rock']",US,24e1b53c-3085-4581-8472-0b0088d2508c,Waking the Fallen,https://getsongbpm.com/album/waking-the-fallen/v2A7g,2003.0,Avenged Sevenfold,Unholy Confessions
125,,,,,,,,,,,,,,,,,,,Avenged Sevenfold,We Love You
126,,,,,,,,,,,,,,,,,,,Beyoncé,1+1
127,,,,,,,,,,,,,,,,,,,Beyoncé,16 CARRIAGES
128,,,,,,,,,,,,,,,,,,,Beyoncé,7/11
129,,,,,,,,,,,,,,,,,,,Beyoncé,ALIEN SUPERSTAR
130,,,,,,,,,,,,,,,,,,,Beyoncé,ALL UP IN YOUR MIND
131,,,,,,,,,,,,,,,,,,,Beyoncé,ALREADY
132,,,,,,,,,,,,,,,,,,,Beyoncé,AMERICA HAS A PROBLEM
133,,,,,,,,,,,,,,,,,,,Beyoncé,ANOINTED
134,,,,,,,,,,,,,,,,,,,Beyoncé,BLACK PARADE
135,,,,,,,,,,,,,,,,,,,Beyoncé,BREAK MY SOUL
136,,,,,,,,,,,,,,,,,,,Beyoncé,Before I Let Go
137,,,,,,,,,,,,,,,,,,,Beyoncé,CHURCH GIRL
138,,,,,,,,,,,,,,,,,,,Beyoncé,COZY
139,,,,,,,,,,,,,,,,,,,Beyoncé,CUFF IT
140,nrRk97,Crazy in Love,https://getsongbpm.com/song/crazy-in-love/nrRk97,51.0,4/4,Gm,11m,65.0,1.0,zv2Pq,Beyoncé,https://getsongbpm.com/artist/beyonce/zv2Pq,['r&b'],US,859d0860-d480-4efd-970c-c05d5f1776b8,Dangerously in Love,https://getsongbpm.com/album/dangerously-in-love/jvDyY,2003.0,Beyoncé,Crazy in Love
141,BLrmYY,Dangerously in Love 2,https://getsongbpm.com/song/dangerously-in-love-2/BLrmYY,99.0,4/4,F♯,7d,64.0,65.0,zv2Pq,Beyoncé,https://getsongbpm.com/artist/beyonce/zv2Pq,['r&b'],US,859d0860-d480-4efd-970c-c05d5f1776b8,Dangerously in Love,https://getsongbpm.com/album/dangerously-in-love/jvDyY,2003.0,Beyoncé,Dangerously in Love
142,,,,,,,,,,,,,,,,,,,Beyoncé,Diva
143,71nAzw,Drunk in Love,https://getsongbpm.com/song/drunk-in-love/71nAzw,140.0,4/4,Fm,9m,59.0,1.0,zv2Pq,Beyoncé,https://getsongbpm.com/artist/beyonce/zv2Pq,['r&b'],US,859d0860-d480-4efd-970c-c05d5f1776b8,BEYONCÉ,https://getsongbpm.com/album/beyonce/YXDlK,2013.0,Beyoncé,Drunk in Love
144,,,,,,,,,,,,,,,,,,,Beyoncé,ENERGY
145,,,,,,,,,,,,,,,,,,,Beyoncé,Flaws and All
146,nRjgjE,Formation,https://getsongbpm.com/song/formation/nRjgjE,123.0,4/4,Fm,9m,90.0,1.0,zv2Pq,Beyoncé,https://getsongbpm.com/artist/beyonce/zv2Pq,['r&b'],US,859d0860-d480-4efd-970c-c05d5f1776b8,Lemonade,https://getsongbpm.com/album/lemonade/nVlQD,2016.0,Beyoncé,Formation
147,PNJoz2,Get Me Bodied,https://getsongbpm.com/song/get-me-bodied/PNJoz2,96.0,4/4,Cm,10m,87.0,7.0,zv2Pq,Beyoncé,https://getsongbpm.com/artist/beyonce/zv2Pq,['r&b'],US,859d0860-d480-4efd-970c-c05d5f1776b8,B'Day,https://getsongbpm.com/album/b-day/r9lzp,2006.0,Beyoncé,Get Me Bodied
148,,,,,,,,,,,,,,,,,,,Beyoncé,HEATED
149,g5ADzZ,I Care,https://getsongbpm.com/song/i-care/g5ADzZ,86.0,4/4,C,1d,38.0,29.0,zv2Pq,Beyoncé,https://getsongbpm.com/artist/beyonce/zv2Pq,['r&b'],US,859d0860-d480-4efd-970c-c05d5f1776b8,4,https://getsongbpm.com/album/4/BQM82,2011.0,Beyoncé,I Care
150,,,,,,,,,,,,,,,,,,,Beyoncé,Jolene
151,,,,,,,,,,,,,,,,,,,Beyoncé,Lift Off
152,oYMnLA,Love on Top,https://getsongbpm.com/song/love-on-top/oYMnLA,96.0,4/4,C,1d,66.0,9.0,zv2Pq,Beyoncé,https://getsongbpm.com/artist/beyonce/zv2Pq,['r&b'],US,859d0860-d480-4efd-970c-c05d5f1776b8,4,https://getsongbpm.com/album/4/BQM82,2011.0,Beyoncé,Love on Top
153,,,,,,,,,,,,,,,,,,,Beyoncé,MIND CONTROL
154,,,,,,,,,,,,,,,,,,,Beyoncé,MOTHERBOARD
155,,,,,,,,,,,,,,,,,,,Beyoncé,MOVE
156,,,,,,,,,,,,,,,,,,,Beyoncé,MY HOUSE
157,,,,,,,,,,,,,,,,,,,Beyoncé,MY POWER
158,oQZlgX,Naughty Girl,https://getsongbpm.com/song/naughty-girl/oQZlgX,99.0,4/4,F♯m,4m,59.0,24.0,zv2Pq,Beyoncé,https://getsongbpm.com/artist/beyonce/zv2Pq,['r&b'],US,859d0860-d480-4efd-970c-c05d5f1776b8,Dangerously in Love,https://getsongbpm.com/album/dangerously-in-love/jvDyY,2003.0,Beyoncé,Naughty Girl
159,,,,,,,,,,,,,,,,,,,Beyoncé,OPULENCE
160,,,,,,,,,,,,,,,,,,,Beyoncé,PLASTIC OFF THE SOFA
161,,,,,,,,,,,,,,,,,,,Beyoncé,PURE/HONEY
162,0Y29p7,Partition,https://getsongbpm.com/song/partition/0Y29p7,185.0,4/4,Bm,3m,42.0,3.0,zv2Pq,Beyoncé,https://getsongbpm.com/artist/beyonce/zv2Pq,['r&b'],US,859d0860-d480-4efd-970c-c05d5f1776b8,BEYONCÉ,https://getsongbpm.com/album/beyonce/YXDlK,2013.0,Beyoncé,Partition
163,mwK0JE,Rather Die Young,https://getsongbpm.com/song/rather-die-young/mwK0JE,72.0,4/4,E,5d,63.0,16.0,zv2Pq,Beyoncé,https://getsongbpm.com/artist/beyonce/zv2Pq,['r&b'],US,859d0860-d480-4efd-970c-c05d5f1776b8,4,https://getsongbpm.com/album/4/BQM82,2011.0,Beyoncé,Rather Die Young
164,vgWxVL,Run the World (Girls),https://getsongbpm.com/song/run-the-world-girls/vgWxVL,127.0,4/4,C,1d,74.0,1.0,zv2Pq,Beyoncé,https://getsongbpm.com/artist/beyonce/zv2Pq,['r&b'],US,859d0860-d480-4efd-970c-c05d5f1776b8,4,https://getsongbpm.com/album/4/BQM82,2011.0,Beyoncé,Run the World (Girls)
165,,,,,,,,,,,,,,,,,,,Beyoncé,SUMMER RENAISSANCE
166,,,,,,,,,,,,,,,,,,,Beyoncé,THIQUE
167,,,,,,,,,,,,,,,,,,,Beyoncé,The Signboard
168,,,,,,,,,,,,,,,,,,,Beyoncé,VIRGO'S GROOVE
169,,,,,,,,,,,,,,,,,,,Beyoncé,YA YA
170,E9qqYl,27,https://getsongbpm.com/song/27/E9qqYl,102.0,4/4,G,2d,54.0,1.0,3gnA,Biffy Clyro,https://getsongbpm.com/artist/biffy-clyro/3gnA,['rock'],GB,892500b7-09a6-4049-ba92-2d192dd70563,Blackened Sky,https://getsongbpm.com/album/blackened-sky/R6PrE,2002.0,Biffy Clyro,27
171,N9OOl8,57,https://getsongbpm.com/song/57/N9OOl8,116.0,4/4,D,3d,31.0,1.0,3gnA,Biffy Clyro,https://getsongbpm.com/artist/biffy-clyro/3gnA,['rock'],GB,892500b7-09a6-4049-ba92-2d192dd70563,Blackened Sky,https://getsongbpm.com/album/blackened-sky/R6PrE,2002.0,Biffy Clyro,57
172,PZr854,9/15ths,https://getsongbpm.com/song/9-15ths/PZr854,124.0,4/4,Cm,10m,61.0,7.0,3gnA,Biffy Clyro,https://getsongbpm.com/artist/biffy-clyro/3gnA,['rock'],GB,892500b7-09a6-4049-ba92-2d192dd70563,Puzzle,https://getsongbpm.com/album/puzzle/k7DJE,2007.0,Biffy Clyro,9/15ths
173,,,,,,,,,,,,,,,,,,,Biffy Clyro,A Hunger in Your Haunt
174,AOD8l,A Man of His Appalling Posture,https://getsongbpm.com/song/a-man-of-his-appalling-posture/AOD8l,97.0,4/4,A,4d,31.0,1.0,3gnA,Biffy Clyro,https://getsongbpm.com/artist/biffy-clyro/3gnA,['rock'],GB,892500b7-09a6-4049-ba92-2d192dd70563,The Vertigo of Bliss,https://getsongbpm.com/album/the-vertigo-of-bliss/wpWX1,2003.0,Biffy Clyro,A Man of His Appalling Posture
175,,,,,,,,,,,,,,,,,,,Biffy Clyro,A Tragic World Record
176,G5gEQJ,A Whole Child Ago,https://getsongbpm.com/song/a-whole-child-ago/G5gEQJ,163.0,4/4,D,3d,49.0,1.0,3gnA,Biffy Clyro,https://getsongbpm.com/artist/biffy-clyro/3gnA,['rock'],GB,892500b7-09a6-4049-ba92-2d192dd70563,Puzzle,https://getsongbpm.com/album/puzzle/k7DJE,2007.0,Biffy Clyro,A Whole Child Ago
177,Q0PMgZ,Accident Without Emergency,https://getsongbpm.com/song/accident-without-emergency/Q0PMgZ,170.0,4/4,G,2d,57.0,1.0,3gnA,Biffy Clyro,https://getsongbpm.com/artist/biffy-clyro/3gnA,['rock'],GB,892500b7-09a6-4049-ba92-2d192dd70563,Opposites,https://getsongbpm.com/album/opposites/y2Dm6,2013.0,Biffy Clyro,Accident Without Emergency
178,,,,,,,,,,,,,,,,,,,Biffy Clyro,Adored
179,zlpqy,All the Way Down: Prologue Chapter 1,https://getsongbpm.com/song/all-the-way-down-prologue-chapter-1/zlpqy,172.0,3/4,G,2d,21.0,1.0,3gnA,Biffy Clyro,https://getsongbpm.com/artist/biffy-clyro/3gnA,['rock'],GB,892500b7-09a6-4049-ba92-2d192dd70563,The Vertigo of Bliss,https://getsongbpm.com/album/the-vertigo-of-bliss/wpWX1,2003.0,Biffy Clyro,All the Way Down: Prologue Chapter 1
180,EqLqB4,Animal Style,https://getsongbpm.com/song/animal-style/EqLqB4,139.0,4/4,Am,1m,48.0,1.0,3gnA,Biffy Clyro,https://getsongbpm.com/artist/biffy-clyro/3gnA,['rock'],GB,892500b7-09a6-4049-ba92-2d192dd70563,Ellipsis,https://getsongbpm.com/album/ellipsis/A7B47,2016.0,Biffy Clyro,Animal Style
181,,,,,,,,,,,,,,,,,,,Biffy Clyro,Biblical
182,,,,,,,,,,,,,,,,,,,Biffy Clyro,Black Chandelier
183,mXZ7G,Bodies in Flight,https://getsongbpm.com/song/bodies-in-flight/mXZ7G,129.0,3/4,D,3d,39.0,1.0,3gnA,Biffy Clyro,https://getsongbpm.com/artist/biffy-clyro/3gnA,['rock'],GB,892500b7-09a6-4049-ba92-2d192dd70563,The Vertigo of Bliss,https://getsongbpm.com/album/the-vertigo-of-bliss/wpWX1,2003.0,Biffy Clyro,Bodies in Flight
184,,,,,,,,,,,,,,,,,,,Biffy Clyro,Bonanzoid Deathgrip
185,8qBLVg,Born on a Horse,https://getsongbpm.com/song/born-on-a-horse/8qBLVg,142.0,4/4,G♯m,6m,69.0,1.0,3gnA,Biffy Clyro,https://getsongbpm.com/artist/biffy-clyro/3gnA,['rock'],GB,892500b7-09a6-4049-ba92-2d192dd70563,Only Revolutions,https://getsongbpm.com/album/only-revolutions/B1vPo,2009.0,Biffy Clyro,Born on a Horse
186,,,,,,,,,,,,,,,,,,,Biffy Clyro,Break a Butterfly on a Wheel
