,artist,title,mbid
3013,Taylor Swift,Wildest Dreams,598bc2a9-1a27-4f6a-a7cc-30649303edca
3014,Taylor Swift,You Belong With Me,70ecebf2-6dc0-4cc8-8f6c-52f7de1fdeb0
3015,Taylor Swift,You Need to Calm Down,b930f15a-86cb-4ea6-82a4-83b6006ef482
3016,Taylor Swift,august,ba4891f3-b9f7-429a-8dc0-745619db898d
3017,Taylor Swift,betty,30393e88-2d77-4160-a423-7fcda82cd4ef
3018,Taylor Swift,cardigan,20a9ef25-b557-4770-8477-e1ca3a060eee
3019,Taylor Swift,champagne problems,08c1ca6a-ca2a-4cfb-ba91-fb0135146c4b
3020,Taylor Swift,illicit affairs,e7812717-f1b5-4d9c-8986-f82eeaceb3ec
3021,Taylor Swift,marjorie,b384f6ff-5100-4c73-89be-3919ad6a66c9
3022,Taylor Swift,my tears ricochet,dadc2b0b-bee5-4bbf-a57e-14c5a2658d1a
3023,Taylor Swift,willow,af9aeb85-a1f8-4894-84c5-b03e807bb836
3024,The Beatles,All You Need Is Love,07532274-c41a-4662-8d2e-303c713da1cd
3025,The Beatles,Baby's in Black,6fd00c3c-2224-4e5e-89af-74011043a7e5
3026,The Beatles,Day Tripper,026d0735-8797-43bb-b000-30f4a264db53
3027,The Beatles,Dig a Pony,b59bebd8-4c30-4e8a-aa0f-68cff5f6c0fb
3028,The Beatles,Don't Let Me Down,8a857894-f12b-4634-ab08-bb4e991f49cc
3029,The Beatles,Get Back,a9d73738-af79-46e3-830b-53e3df8c232b
3030,The Beatles,God Save the Queen,bb21401b-a1a6-4351-888d-3c12dc1e5365
3031,The Beatles,Hey Jude,4865b5ee-3bc2-4053-b303-0b841d85bb1d
3032,The Beatles,I Feel Fine,02ead602-fc58-4510-8d09-31aeeef0c06b
3033,The Beatles,I Wanna Be Your Man,7b85337b-15ae-49dc-a4cb-1c633421a122
3034,The Beatles,I'm Down,d0822595-5b50-4caa-94b2-50f821904700
3035,The Beatles,I've Got a Feeling,1900ad3b-41f9-4b12-ac29-9ec68c14dc13
3036,The Beatles,If I Needed Someone,47fb0fca-0494-4188-b2d1-8c51398f97a8
3037,The Beatles,It's Now or Never,4b1b82bf-bf41-413c-af39-34056bac3103
3038,The Beatles,Long Tall Sally,315007a7-f22e-4401-bcff-08d8a4fd8b0c
3039,The Beatles,Nowhere Man,f20b9bc7-6dff-4094-80cb-68ed3d7b5dea
3040,The Beatles,One After 909,63e9b15d-0f83-472f-9958-edf32c86f421
3041,The Beatles,Paperback Writer,4255eb10-d2a1-4ab8-a17f-bf5dd55b5a7d
3042,The Beatles,Revolution,8c2db512-0df5-460b-8b1f-9904c2897c24
3043,The Beatles,Rock and Roll Music,80119e5d-cb20-48c6-adcf-42742df9dd69
3044,The Beatles,She's a Woman,49a3a885-5a32-4943-ac9e-2f76f12981c4
3045,The Beatles,Yesterday,553f802a-9d1a-4668-8283-b04fcbe6894a
3046,The Beatles,You Are My Sunshine,bd1bbf9d-dd58-4d68-9288-cbcdff966e20
3047,The Cure,10:15 Saturday Night,10eb6c64-fce3-4ec4-a0d5-c4189a9e419f
3048,The Cure,39,c0210b5a-cc06-4942-a1c2-3d9bce7a9144
3049,The Cure,A Forest,79bde256-5f0c-4fdb-9fbf-aa5fad2ad7ed
3050,The Cure,A Fragile Thing,d1d62598-d9c2-4345-9cf4-1c286174908d
3051,The Cure,A Night Like This,584117c0-758c-4620-bf27-7430deaadfc2
3052,The Cure,A Strange Day,1de0653f-e1ca-499b-ada1-fb122dcb2a19
3053,The Cure,All I Ever Am,72a14220-bd6c-411a-9068-7ca7bbb0283d
3054,The Cure,Alone,9a6cdec7-1688-4ddb-b4e4-95f50da72a86
3055,The Cure,And Nothing Is Forever,0adef37d-0c32-4b07-a398-284429e31511
3056,The Cure,At Night,50a6f5c0-bd8e-4a75-89be-fe606a2b4014
3057,The Cure,Boys Don't Cry,aa4f025d-66c5-4d90-9b99-45c93c2d22b5
3058,The Cure,Burn,85713ead-e5ca-4451-ad10-6e87464b126d
3059,The Cure,Charlotte Sometimes,62922da9-11e4-4832-8dfe-8d270af47d6e
3060,The Cure,Close to Me,7527b2e5-7d93-4b41-8e7c-71db70c1f7d9
3061,The Cure,Cold,b7df5056-e609-4556-aa99-f98034d4b6c1
3062,The Cure,Disintegration,64e828a4-02e7-452a-abce-6d4eeea1fd6d
3063,The Cure,Doing the Unstuck,6b567a10-30d5-446c-a274-f7c42c12a978
3064,The Cure,Drone:Nodrone,a8fbe34b-4a3a-4a4b-b300-e8a0a3a87c7c
3065,The Cure,Endsong,a783fd43-b4d2-4dcd-a43e-3f319f5145a9
3066,The Cure,Fascination Street,915d2e66-3081-4f2c-b50f-065147106ccb
3067,The Cure,Friday I'm in Love,427eda4f-2c26-4cd3-84b0-d4fe56cc1cc1
3068,The Cure,From the Edge of the Deep Green Sea,2cfc5389-1592-4729-9b68-0f20167e76f9
3069,The Cure,Grinding Halt,44a0735c-ca99-4dab-a216-b70b1db02dc1
3070,The Cure,High,b5b859af-e83b-485f-8959-a844a13ad053
3071,The Cure,Hot Hot Hot!!!,67c5aa61-2382-44eb-a293-487cdaf2c1ba
3072,The Cure,I Can Never Say Goodbye,9e14200a-597d-4be3-a203-0629abfd123d
3073,The Cure,If Only Tonight We Could Sleep,6a73e388-2e82-4a6d-a1d5-ca30f6621ce8
3074,The Cure,In Between Days,d9d9c17d-2c06-4857-8386-c70302ae3ac2
3075,The Cure,It Can Never Be the Same,2c799d0c-da18-4442-87d3-0d8dfe346816
3076,The Cure,Jumping Someone Else's Train,df0246ba-500c-4284-a732-be132649f022
3077,The Cure,Just Like Heaven,63e22134-c71d-4177-af50-b72edad6f687
3078,The Cure,Killing an Arab,68535b05-1f6f-451a-9046-66d6aa7db29c
3079,The Cure,Kyoto Song,29718fb2-91c8-44f1-a533-3bce694eb23d
3080,The Cure,Last Dance,3eccd9b2-39c6-4225-96c4-f0ec03bc1d75
3081,The Cure,Like Cockatoos,d8718b37-0c24-46c4-8927-34a4b3db1414
3082,The Cure,Lovesong,6c96f5de-a838-4f89-b7c6-4e5f9a4e6117
3083,The Cure,Lullaby,7047d150-45b2-49c2-82df-8fc7bc1e94e5
3084,The Cure,M,e7b24a5e-6496-4a1c-898f-936ab64ad019
3085,The Cure,One Hundred Years,b6e5c35b-7cf2-43be-a4f3-1c88c8c3a7be
3086,The Cure,Pictures of You,dcded6ad-2ca8-4af5-b5a8-55ef5d8373d3
3087,The Cure,Plainsong,e5e364a7-0ced-462b-a8a0-4c9e28b80b65
3088,The Cure,Play for Today,d4f6bf70-ef2f-4bb3-9905-68b04d5d3e27
3089,The Cure,Prayers for Rain,b1c2370f-d6ab-4673-aefa-bf9600d553ae
3090,The Cure,Primary,2e98e52f-46fc-416d-a965-520a99258ae1
3091,The Cure,Push,13733777-85c5-4780-aa63-808a0766d559
3092,The Cure,Secrets,a31fbba5-10bc-428d-8d93-5a6dece04556
3093,The Cure,Shake Dog Shake,b0db3708-ddb7-4afe-bbf6-e0650ee2ed22
3094,The Cure,Six Different Ways,5591b7e4-a34b-4281-8d08-824ad04955ca
3095,The Cure,The Hungry Ghost,2d1e149e-1686-4119-a12d-601b2d9f9e3c
3096,The Cure,The Last Day of Summer,7ffbe987-8fbe-4cf6-a69c-bf72ec6090b5
3097,The Cure,The Lovecats,1694fdf3-8d57-41c3-b223-6e30f9ff4f92
3098,The Cure,The Walk,d561ba0f-121b-40ec-8dae-154fbf705da7
3099,The Cure,Three Imaginary Boys,50356e95-57ca-47e8-b4e4-0e99c98d405f
3100,The Cure,Trust,3a614c50-b59f-4487-a365-47877eda4da7
3101,The Cure,Want,c124971b-02be-48ff-b482-36aa280216fb
3102,The Cure,Warsong,1d0413d3-e4cc-4dfe-8d23-e2ff05664245
3103,The Cure,Why Can't I Be You?,f276b822-4443-4e03-82db-73d36b92e48d
3104,The Offspring,All I Want,86a4939f-98fa-410d-840c-90461592f64e
3105,The Offspring,Bad Habit,2aa3cdaa-a46a-40f7-8f66-9db4d2591524
3106,The Offspring,Blitzkrieg Bop,9b3b377c-043a-4333-b31c-8490343d96ec
3107,The Offspring,Come Out and Play,ae4f2554-4b8c-4089-8b6a-eccdbff91928
3108,The Offspring,Come to Brazil,20310ae0-971c-4773-89e8-aca789d934b5
3109,The Offspring,Genocide,292fedcf-60f8-4f32-b737-579d99823bf7
3110,The Offspring,Gone Away,c15182d4-7992-4309-ac46-2e5eed8d42ed
3111,The Offspring,Gotta Get Away,24b67665-5781-447f-b420-13e07971f828
3112,The Offspring,Hammerhead,fe6930de-509d-4a08-836e-b103909b9cc2
3113,The Offspring,Hit That,144133c0-dd21-4cba-9946-d735dee5b473
3114,The Offspring,In the Hall of the Mountain King,405e4d62-134a-46fa-ba7b-03939a860ef5
3115,The Offspring,Intermission,69702ba9-7218-4590-8eb9-024b8a513faa
3116,The Offspring,Intro,bb4d3d62-f38d-477e-b6c6-af8425e6e05e
3117,The Offspring,Kick Him When He's Down,ab22970f-e329-4c8c-8aae-24832aa1ffc7
3118,The Offspring,Light It Up,14c0ee12-e438-4ce0-bf56-40eff3f53bcf
3119,The Offspring,Looking Out for #1,f9f4c0c8-b2ef-4e04-8929-f71bd9ae863a
3120,The Offspring,Lullaby,bf4de122-b426-45a1-8a77-ab75f214dd76
3121,The Offspring,Make It All Right,586677c0-7989-4ac1-b777-29e0b4dda1ab
3122,The Offspring,Mota,0919c7d7-756e-4c4a-823d-6997595364f5
3123,The Offspring,"Ok, But This Is the Last Time",27e370cd-977a-4936-8606-3d8eead7e0b1
3124,The Offspring,Original Prankster,ae4f657f-baf9-4c38-aaf9-04cb05f1b70e
3125,The Offspring,Pretty Fly (for a White Guy),31274d55-9619-428e-a8a1-aabaed124c51
3126,The Offspring,Self Esteem,5a57b450-fecd-4ab5-a400-1e4b5d22dfbc
3127,The Offspring,Slim Pickens Does the Right Thing and Rides the Bomb to Hell,988acf9e-5134-4e99-9365-2bf7c5c85fc5
3128,The Offspring,Spare Me the Details,44bde4e1-fcfd-492a-98b6-b9fe597d2452
3129,The Offspring,Staring at the Sun,54c1a72e-6335-4262-ad6d-db64d0581bc8
3130,The Offspring,Take It Like a Man,606b16fb-cece-4eee-8ccb-b3f3f72c7d26
3131,The Offspring,The Fall Guy,3eed3f84-d3be-4c6b-99bc-a823b9161b4e
3132,The Offspring,The Kids Aren't Alright,adabac3c-a615-464c-b6ea-12c9fc4f4b8e
3133,The Offspring,Truth in Fiction,9ecfe73e-5e44-4a82-a816-3ad3d49195d9
3134,The Offspring,Want You Bad,c38f17ea-645b-4927-ad95-f3d46a5dc20e
3135,The Offspring,We Are One,e273ed0f-6cc6-4fec-83cd-e2da18b2f96d
3136,The Offspring,"You're Gonna Go Far, Kid",5dea41eb-9609-42f8-93ce-212f6cd21e7e
3137,The Rolling Stones,(I Can't Get No) Satisfaction,dd565587-89ae-476e-9458-b8f42768ab5e
3138,The Rolling Stones,Angry,47746efd-0bfb-47a2-a864-a5e8f7faa891
3139,The Rolling Stones,Beast of Burden,55956d3e-c5d4-4332-a377-bf77c463656e
3140,The Rolling Stones,Before They Make Me Run,7e9b15b0-2592-41cc-ba60-de811ebce683
3141,The Rolling Stones,Bitch,90327977-3e25-4684-a97c-439be70e35aa
3142,The Rolling Stones,Bite My Head Off,96977127-7c2e-4746-911f-5f65028e58c9
3143,The Rolling Stones,Dead Flowers,7e7b4e4c-b2d1-47b5-9001-c3ffc5759641
3144,The Rolling Stones,Doo Doo Doo Doo Doo (Heartbreaker),747ab565-dcde-432f-b101-3fcf055f23ea
3145,The Rolling Stones,Emotional Rescue,e39a7b9c-d3f5-4963-a763-ce534f64dec1
3146,The Rolling Stones,Far Away Eyes,0ec4b96f-1cae-4fad-895e-8d3a5428da12
3147,The Rolling Stones,Fool to Cry,6bd30866-1fae-4e2c-a9f7-c8e4dbfc5261
3148,The Rolling Stones,Get Off of My Cloud,177b59df-b224-47cf-9f87-3ff61f2e00b7
3149,The Rolling Stones,Gimme Shelter,404ac69d-53f1-40fc-80e7-9e988a494b52
3150,The Rolling Stones,Happy,9766f898-6fb2-4f3b-82f5-5f3b1794e6e9
3151,The Rolling Stones,Honky Tonk Women,e6facde6-0815-449f-bfe7-c73d2657cf31
3152,The Rolling Stones,It's Only Rock 'n' Roll (but I Like It),66b2ca1c-01cb-4b21-94f9-5d1c7a411b48
3153,The Rolling Stones,Jumpin' Jack Flash,faffb4c5-bb3e-4501-b1bc-40c3da09012a
3154,The Rolling Stones,Let It Bleed,49641730-d1a0-49a4-b0c8-15e74ed63b32
3155,The Rolling Stones,Let's Spend the Night Together,669cab20-eb13-4307-80e1-ee1ae2581a84
3156,The Rolling Stones,Like a Rolling Stone,00988c3a-8427-490d-b507-54f2cc590e6e
3157,The Rolling Stones,Little T&A,51293bb6-7e68-4540-8a0f-780de10321fc
3158,The Rolling Stones,Mess It Up,6659ce9a-d35e-40bb-9733-885da8764b50
3159,The Rolling Stones,Midnight Rambler,a75c615c-e4e5-4e2b-a49a-30e681acd7a2
3160,The Rolling Stones,Miss You,a4cfa060-a5e3-47a2-baf8-d52aeb975cf7
3161,The Rolling Stones,Monkey Man,6f3493aa-1688-4343-b336-f05588d8851e
3162,The Rolling Stones,Out of Time,2fb939d7-f598-4f05-a1d1-aba777920fac
3163,The Rolling Stones,Paint It Black,84b9c21e-173e-4de0-b043-5cda731a3b94
3164,The Rolling Stones,Rocks Off,a2727985-845d-4d5b-9a4c-7fbf49dc753b
3165,The Rolling Stones,Shattered,b57b5565-f9e0-4c79-b8d2-f4dc8bc388de
3166,The Rolling Stones,She's So Cold,0a309b60-2e68-444c-8117-0ae03f592e2b
3167,The Rolling Stones,She's a Rainbow,88a40195-8935-40e6-a2a6-34db92b1c95c
3168,The Rolling Stones,Start Me Up,0b095f1f-4927-4b86-a2f7-a1b1abf5bac7
3169,The Rolling Stones,Street Fighting Man,bc5e882b-eaae-4705-803c-1ea6c3ee1330
3170,The Rolling Stones,Sweet Sounds of Heaven,e22fb2ae-f9ac-4248-94da-de057ce06850
3171,The Rolling Stones,Sweet Virginia,4275f4a6-c985-473a-8e82-c604c5b6154a
3172,The Rolling Stones,Sympathy for the Devil,0ceea53b-4a69-41e7-b1f5-128cdb292a22
3173,The Rolling Stones,Tell Me Straight,b06f10d0-be54-4f4e-b50b-fae93a9effcc
3174,The Rolling Stones,Time Is on My Side,d94b885c-a6a2-4736-8331-9ff07f29406d
3175,The Rolling Stones,Tumbling Dice,586bdc6d-8631-4160-94ef-6a55c7585df2
3176,The Rolling Stones,Whole Wide World,84c39391-48da-4757-9f71-0921eaea0c3e
3177,The Rolling Stones,Wild Horses,e4272726-d771-46bc-994b-98c35287c75d
3178,The Rolling Stones,You Can't Always Get What You Want,a039a458-defe-43a4-bdf5-e2e30f9f8d01
3179,The Rolling Stones,You Got Me Rocking,38699ebf-b56c-45c0-9b5b-660ee4173303
3180,The Rolling Stones,You Got the Silver,d0471954-d3b1-4804-a7a9-19b6af465fe2
3181,The Smashing Pumpkins,1979,b4486e7a-2688-4b1d-a1fb-32244a6ab902
3182,The Smashing Pumpkins,Atum,f9a1d67f-5775-49bc-8d6c-7ed0edbbefc9
3183,The Smashing Pumpkins,Ava Adore,32322f9e-9507-430d-852b-7984c92ef237
3184,The Smashing Pumpkins,Beguiled,e6002c7f-0ef9-4f76-a26f-d20011036ac2
3185,The Smashing Pumpkins,Bullet With Butterfly Wings,300fff5a-6ed6-4782-a924-74fc860a111c
3186,The Smashing Pumpkins,Cenotaph,859b8af8-7d73-4e68-9b34-bfb23851fbc4
3187,The Smashing Pumpkins,Cherub Rock,40a1bdab-d6cc-4116-8cdb-736979854503
3188,The Smashing Pumpkins,Disarm,acbd4136-bc11-4630-a75f-ca85d5270697
3189,The Smashing Pumpkins,Doomsday Clock,52c8f95c-58be-4010-99b9-488242a19a86
3190,The Smashing Pumpkins,Empires,ed127921-f054-4272-a5f2-09434b1b2e88
3191,The Smashing Pumpkins,Gossamer,bd26e23b-0c17-42b0-b06f-f097e02dfe52
3192,The Smashing Pumpkins,Jellybelly,cf34c057-17d0-4a0d-832a-cf3480538f46
3193,The Smashing Pumpkins,Landslide,d9c25be0-a42c-466c-a5a2-d8f8eedcec26
3194,The Smashing Pumpkins,Mayonaise,ed3bfa34-7b15-4853-b777-0daf549dedd8
3195,The Smashing Pumpkins,Perfect,52121ccc-40fe-42ec-8972-95874b7f0c1f
3196,The Smashing Pumpkins,Sighommi,291a5ee3-3589-4a2a-9295-85a4bc5a01f7
3197,The Smashing Pumpkins,That Which Animates the Spirit,26c74f58-5327-4dec-b618-9b5a966cebf1
3198,The Smashing Pumpkins,The Everlasting Gaze,34dbf589-034d-485f-b192-8f0f2b1305fc
3199,The Smashing Pumpkins,To Forgive,c6c704b1-4043-4f2e-828a-0af5e5f34233
3200,The Smashing Pumpkins,Today,622baf54-342a-40a6-801e-43f159fc4f38
3201,The Smashing Pumpkins,"Tonight, Tonight",d07057c1-312b-4a7e-b129-dd7383539f57
3202,The Smashing Pumpkins,Where Boys Fear to Tread,7e79c16d-ba7d-46b8-81c3-17d2c1f11a44
3203,The Smashing Pumpkins,Zero,239e517c-03e8-4291-9478-66c2cc936f0c
3204,The Smashing Pumpkins,Zoo Station,5c15b1b6-2c65-412a-a23a-c3047cd201ad
3205,Tina Turner,Addicted to Love,6591d412-0042-479a-9eb6-1713e4555be7
3206,Tina Turner,Be Tender with Me Baby,db45f040-4c2b-4996-8eff-00b9deeed409
3207,Tina Turner,Better Be Good to Me,8cc19de6-c24c-4347-9a2d-d6a33ce40227
3208,Tina Turner,Get Back,bbb58148-8656-43d5-9e5f-b160cf818b60
3209,Tina Turner,GoldenEye,cbfdc9e4-45b8-4ace-9c48-01894d9616d0
3210,Tina Turner,Help!,2077dd65-d16c-4612-9813-f769f27bedc2
3211,Tina Turner,I Can't Stand the Rain,489ca62f-284c-4a7c-8efd-0d472bc2806e
3212,Tina Turner,Nutbush City Limits,17db05b3-7085-4c01-a8dc-dfe1c04973d2
3213,Tina Turner,Private Dancer,7c8639ca-ca97-440e-98a8-859772896222
3214,Tina Turner,Proud Mary,45ee5db6-5101-42f3-9cfd-99ef99d3a9fb
3215,Tina Turner,"River Deep, Mountain High",01cbaaac-5e7b-406f-a6f9-8068bf4cfda7
3216,Tina Turner,Steamy Windows,e1e6b704-bbe5-4736-9118-aa6de5828e77
3217,Tina Turner,The Acid Queen,65c52056-e4cf-45ff-9122-c5c59a5142b4
3218,Tina Turner,The Best,e66e0713-bf8e-419a-bd29-a2e10807afc3
3219,Tina Turner,Typical Male,75c6adf2-0049-406d-a849-58d4e5630a71
3220,Tina Turner,Undercover Agent for the Blues,9feaa286-a0f9-49ca-bbe7-f39cae0ec4ac
3221,Tina Turner,We Don't Need Another Hero (Thunderdome),b4f6393f-4e6f-4dae-a65b-6649f6a5ddbb
3222,Tina Turner,What You Get Is What You See,0405a69c-8c79-4461-a56b-e2168a9987fa
3223,Tina Turner,What's Love Got to Do With It,b36d100c-909d-4d23-b4b9-9548d281d2cf
3224,Tom Petty and the Heartbreakers,American Girl,a9669ae1-87e3-4487-8f2d-a8d522f8e924
3225,Tom Petty and the Heartbreakers,Breakdown,c94ebb20-1a71-4d72-942d-3b32cf18c260
3226,Tom Petty and the Heartbreakers,Crawling Back to You,17f621e2-4b09-4b06-8030-2c1f20f3fcad
3227,Tom Petty and the Heartbreakers,Don't Come Around Here No More,9fbdd9b6-00ac-44ed-a62d-250dc2ceba97
3228,Tom Petty and the Heartbreakers,Forgotten Man,892db500-a1b2-4065-8dc6-313854a168fa
3229,Tom Petty and the Heartbreakers,Free Fallin',18f99aee-8ce6-4c1f-85db-e27106ea6c4a
3230,Tom Petty and the Heartbreakers,I Should Have Known It,a7759906-4c24-4df6-b745-14da652802d0
3231,Tom Petty and the Heartbreakers,I Won't Back Down,d6e07332-62de-41fb-bc49-932d6a7080e0
3232,Tom Petty and the Heartbreakers,Into the Great Wide Open,a0b4e313-a65a-4b24-b681-2730ad150c68
3233,Tom Petty and the Heartbreakers,It's Good to Be King,a66e0ea5-6761-4bf1-9ee7-d877628ae22c
3234,Tom Petty and the Heartbreakers,Learning to Fly,8c7ce461-5559-4586-a932-bc0fcbba0dde
3235,Tom Petty and the Heartbreakers,Mary Jane's Last Dance,26d94cf0-daaf-4365-b606-8ddfb69a1e72
3236,Tom Petty and the Heartbreakers,Refugee,63379817-a24d-4b56-b561-156d529ead31
3237,Tom Petty and the Heartbreakers,Runnin' Down a Dream,30a5d2fc-f93c-4b46-a090-f22e072ed7b7
3238,Tom Petty and the Heartbreakers,Stop Draggin' My Heart Around,284d5906-b9c7-4c4e-96c5-c2cfb4a24869
3239,Tom Petty and the Heartbreakers,Swingin',0a6b4d22-864b-4115-bb09-8bce400d9d14
3240,Tom Petty and the Heartbreakers,Walls (Circus),9eb873d9-f48a-4a86-9406-96a24ff001c2
3241,Tom Petty and the Heartbreakers,Wildflowers,36fd3e83-9e39-4926-a0a6-e1d70741a6af
3242,Tom Petty and the Heartbreakers,Yer So Bad,9ddd3e53-1aba-46f0-8849-d7d7891b63b3
3243,Tom Petty and the Heartbreakers,You Don't Know How It Feels,5059f21b-0e7c-4179-9267-3275ad4bc23a
3244,Tom Petty and the Heartbreakers,You Got Lucky,12a01372-a0eb-41ab-a28a-cba6ba809aee
3245,Tom Petty and the Heartbreakers,You Wreck Me,3d4054b0-a589-422e-ba05-68a9f5c88dea
3246,Tool,(-) Ions,132257b2-2fc1-4a4c-bb7e-73058c243fe9
3247,Tool,Chocolate Chip Trip,f7423322-712b-4f3b-bb2b-a56560eb0b09
3248,Tool,Descending,b2a948a8-bdcd-4209-934a-f17a1a0fd120
3249,Tool,Fear Inoculum,972b78fa-fb71-4d74-a0f7-57c42d679ef3
3250,Tool,Flood,a155df0d-552b-4de7-9641-a911728944ec
3251,Tool,Intolerance,21a80841-b0f2-4d04-b1aa-416baafedc58
3252,Tool,Invincible,0360a797-130e-4c45-b9b8-d8d439e6a3ea
3253,Tool,Jambi,6e5ac473-d2f0-4f3f-a0b6-ea0f2bf6aa64
3254,Tool,Parabol,5128c310-6d92-4e96-9dc3-5defec033a51
3255,Tool,Parabola,ee1762b0-19fe-45a2-a5f9-5fc3094713a2
3256,Tool,Pneuma,9c91b74d-6327-43f7-bd54-f46b6143b211
3257,Tool,Rosetta Stoned,91c75d5b-d0da-4599-a070-3c2256726c76
3258,Tool,Schism,eb79ec50-55c2-47cb-a535-49a66b04a27b
3259,Tool,Stinkfist,55bfba95-14bd-484a-a97d-268a68a10a62
3260,Tool,Swamp Song,fb608c2f-ddb1-4cb4-9dbe-54f5ac6ad90b
3261,Tool,The Grudge,e73745b6-f412-47d8-87f1-9de3842cfe08
3262,Tool,The Pot,62aa11b5-776f-418a-8fce-4c4974a0d54f
3263,Tool,Third Eye,5bd1b99d-d4a5-41a5-b024-ef1c50f2d55b
3264,Tool,Vicarious,25c16c40-7e7c-43b4-bfff-68ae59c7352d
3265,Tool,Ænema,88f1d4ff-1c67-447f-a22b-9e997075765d
3266,Trivium,A Gunshot to the Head of Trepidation,9135778f-68b3-403b-99c0-c265d96ee889
3267,Trivium,Ascendancy,17fce6d8-cbb5-4573-8dcb-c7719367af69
3268,Trivium,Capsizing the Sea,1c7a65a4-c3d1-4a16-bc60-96fe4fc52d72
3269,Trivium,Capsizing the sea,1c7a65a4-c3d1-4a16-bc60-96fe4fc52d72
3270,Trivium,Coração não tem idade (Vou beijar),fdafa5ac-7349-4a53-98f0-f19e17788a0e
3271,Trivium,Declaration,6d79002c-3724-467a-b006-2d67ef1215df
3272,Trivium,Departure,932c170c-bf07-4296-ad04-9ac0ddd16443
3273,Trivium,Drowned and Torn Asunder,1654238b-6c9f-4a7b-a03d-a4c86169990b
3274,Trivium,Dying in Your Arms,e8f7f77a-c741-432c-a849-34a89869f943
3275,Trivium,In Waves,b4df7094-966e-412f-9e50-bbdf96d3b217
3276,Trivium,Like Light to the Flies,38dc7335-5ca3-4d7c-8699-c3546d55fdc5
3277,Trivium,Pull Harder on the Strings of Your Martyr,bc38fddc-9d1b-432b-a935-f71d6989bcb4
3278,Trivium,Rain,b73ceba1-00a1-4128-96ef-1db11b36eef0
3279,Trivium,Suffocating Sight,9db36f13-a50b-4a86-b44f-db461ef80b68
3280,Trivium,The Deceived,b48049be-f80f-4f63-9124-5f162ba78ed1
3281,Trivium,The End of Everything,2e08ce82-2562-4455-8c67-b9b3b99daa2f
3282,twenty one pilots,Backslide,2be51fd1-9705-438c-b59b-236d7ce4dd7e
3283,twenty one pilots,Car Radio,eab6b93d-5775-4f96-9274-ed4ef78d2058
3284,twenty one pilots,Fake You Out,b1c84ea0-8361-40e6-904b-a8a78e242b1a
3285,twenty one pilots,Guns for Hands,db65e0a7-d861-4e46-be0f-9011fc5fbb22
3286,twenty one pilots,Heathens,3bf798f4-b3fa-4a0b-a7bb-655af72429b2
3287,twenty one pilots,Heavydirtysoul,4c2c3614-265e-4726-8692-9ef98fff978b
3288,twenty one pilots,Holding On to You,57905c5a-6a5d-4005-bede-14104023989b
3289,twenty one pilots,Jumpsuit,4f8fd3f9-b91d-40c9-b215-8f83aaa0611e
3290,twenty one pilots,Lavish,82a7c990-8721-43dc-b8cb-f6708b906dd2
3291,twenty one pilots,Midwest Indigo,beadd57d-e783-4558-9771-567736c1b66b
3292,twenty one pilots,Mulberry Street,9354e434-db1c-44f4-bd91-ff7a506b2ead
3293,twenty one pilots,My Blood,621c2228-b6bc-4af5-881e-d76fcea75e6d
3294,twenty one pilots,Navigating,63b88820-1f92-442c-a604-55038c5e0eef
3295,twenty one pilots,Next Semester,c0375c1c-5ce4-48ac-bfcd-52f2e96c2950
3296,twenty one pilots,Nico and the Niners,f5132c2a-203e-454a-9518-e994e40daf3a
3297,twenty one pilots,Oldies Station,43b1080e-cfdb-4ff6-b9b4-bbfb97bb52dc
3298,twenty one pilots,Overcompensate,640306c8-fc97-45e2-b162-b42a760f2810
3299,twenty one pilots,Paladin Strait,f21c51e0-5725-432b-97d2-f20e90a8044e
3300,twenty one pilots,Ride,e034e9ef-6266-46f7-8fdd-46d3b26e1911
3301,twenty one pilots,Routines in the Night,fb4c4f67-3693-40e3-8a63-4870f0b5e899
3302,twenty one pilots,Shy Away,50704540-ab4e-4e39-9da4-eb7913c3eb67
3303,twenty one pilots,Stressed Out,e2b9b868-5aa3-400a-aae2-7c7e9c7d35fd
3304,twenty one pilots,Tear in My Heart,54beea24-76bd-4a79-830c-ade617e09244
3305,twenty one pilots,The Craving (Jenna's Version),45fddb58-21d8-406e-921e-e5ee94cc8bd1
3306,twenty one pilots,The Judge,16c3c877-95da-4f69-878d-43304124194f
3307,twenty one pilots,The Line,f387a459-ea29-40cc-92ee-bd69ff3f277b
3308,twenty one pilots,Trees,7d23920d-8100-492c-8297-eb2eb7d7e306
3309,twenty one pilots,Vignette,92600985-4fc2-4e6a-b253-49010b10c2e5
3310,Two Door Cinema Club,Are We Ready? (Wreck),67fdb1b9-9df9-4588-ba92-cf09b79b52e5
3311,Two Door Cinema Club,Bad Decisions,bde87b39-094f-4336-9120-a73c8c48a118
3312,Two Door Cinema Club,Changing of the Seasons,d687473e-7633-4b9a-9bcd-7e0b9ec39ae0
3313,Two Door Cinema Club,Cigarettes in the Theatre,b7f00f71-6c0a-403a-b5b1-1e0fa0d857c2
3314,Two Door Cinema Club,Come Back Home,d0a480fc-8a2b-490b-bef2-d63c6e81560e
3315,Two Door Cinema Club,Costume Party,e7f638fa-9033-44f5-87ec-c7ff79102680
3316,Two Door Cinema Club,Do You Want It All?,b2c57b2a-805a-400c-8899-d86bb04c91b9
3317,Two Door Cinema Club,Handshake,8af82830-3243-4eb3-a1e4-00a93b7b96d7
